0.466234	116.8844	14.03246	12.43766
0.477489	113.1745	14.00691	11.80711
0.5	106.8006	13.95707	10.76302
0.53125	99.59975	13.89049	9.640492
0.5625	93.82727	13.82677	8.785327
0.59375	89.15979	13.76571	8.125658
0.625	85.34908	13.70698	7.60978
0.65625	82.23281	13.65028	7.205538
0.6875	79.70552	13.59531	6.893081
0.71875	77.70237	13.54181	6.660977
0.75	76.19064	13.48949	6.504262
0.78125	75.16664	13.43812	6.423786
0.8125	74.65714	13.38745	6.426655
0.84375	74.72578	13.33723	6.527908
0.875	75.4865	13.28724	6.754012
0.90625	77.12657	13.23731	7.149165
0.9375	79.89294	13.18742	7.774831
0.953125	81.84093	13.1626	8.210139
0.96875	84.30637	13.13802	8.762835
0.984375	87.37686	13.11393	9.458728
1	91.17307	13.09074	10.33446
1.019013	97.00766	13.0648	11.71874
1.028519	100.5189	13.05338	12.57585
1.038025	104.4753	13.04351	13.56444
1.050047	110.1584	13.03411	15.02968
1.062069	116.61	13.02959	16.76516
1.074091	123.7372	13.032	18.78928
1.086113	131.2703	13.04372	21.08528
1.110157	145.2684	13.10149	26.08809
1.122179	149.8405	13.14822	28.36879
1.1342	151.2452	13.20438	30.09521
1.14465	149.2318	13.25642	30.90695
1.1551	144.0678	13.30596	30.93932
1.168163	133.7589	13.35663	29.86912
1.181225	120.6091	13.38898	27.78948
1.194288	106.4613	13.40191	25.11004
1.20735	92.8953	13.39748	22.24166
1.217932	83.02673	13.38355	19.99153
1.228513	74.42893	13.36291	17.92353
1.239094	67.14478	13.33786	16.09731
1.249675	61.11586	13.31018	14.53719
1.260257	56.258	13.28113	13.24287
1.270838	52.50509	13.25179	12.19293
1.281419	49.78434	13.22333	11.3369
1.292	47.93601	13.19709	10.59317
1.306	46.29509	13.16738	9.634845
1.313	45.57091	13.1546	9.136608
1.32	44.80163	13.14278	8.630505
1.333883	43.06782	13.12057	7.664796
1.347766	41.22759	13.09825	6.840602
1.361649	39.54893	13.07539	6.192095
1.375532	38.14777	13.05253	5.688937
1.389415	37.00736	13.03015	5.287648
1.403298	36.07204	13.00846	4.956523
1.431063	34.64293	12.96731	4.438889
1.458829	33.61898	12.92896	4.057543
1.486594	32.84329	12.89285	3.765321
1.51436	32.21704	12.8584	3.531582
1.542125	31.70629	12.82542	3.346388
1.58375	31.09144	12.77813	3.138588
1.625375	30.60392	12.73273	2.996727
1.667	30.21255	12.68853	2.91148
1.708625	29.90711	12.64489	2.883233
1.75025	29.69613	12.60106	2.92383
1.791875	29.60733	12.55612	3.05894
1.812688	29.63226	12.53277	3.181714
1.8335	29.73116	12.50841	3.364119
1.854313	29.93409	12.48266	3.630815
1.864719	30.08976	12.4691	3.80819
1.875125	30.29492	12.45494	4.025782
1.890735	30.73072	12.43227	4.456257
1.89854	31.02726	12.42014	4.735382
1.906344	31.39449	12.40735	5.071896
1.914149	31.85225	12.39378	5.481864
1.921954	32.42799	12.37931	5.987472
1.929759	33.16091	12.36376	6.620387
1.937563	34.10779	12.34697	7.426393
1.942766	34.89774	12.33499	8.091988
1.947969	35.85273	12.32233	8.89083
1.953173	37.01612	12.30897	9.857777
1.958376	38.44194	12.29493	11.0362
1.963579	40.19759	12.28033	12.48012
1.968782	42.36269	12.26538	14.25327
1.973985	45.02627	12.2505	16.42672
1.979188	48.27905	12.23634	19.07269
1.984391	52.19985	12.22383	22.25352
1.989594	56.83553	12.21421	26.00556
1.994797	62.17589	12.20901	30.31904
2	68.12757	12.20988	35.11724
2.01745	89.1716	12.27517	52.01479
2.021813	93.4782	12.30791	55.45551
2.026175	96.86841	12.34609	58.15448
2.030538	99.12054	12.3883	59.93508
2.0349	100.0792	12.43271	60.67442
2.03847	99.85239	12.46928	60.46689
2.04204	98.72522	12.50482	59.53719
2.04561	96.75177	12.53828	57.92987
2.049179	94.02445	12.56871	55.72014
2.056318	86.80963	12.61781	49.899
2.063457	78.22191	12.64898	42.99369
2.075987	63.10449	12.66303	30.8801
2.082252	56.56714	12.65546	25.65886
2.088516	51.01845	12.64197	21.23792
2.091649	48.6221	12.6338	19.33255
2.094781	46.46815	12.62506	17.62248
2.097914	44.54086	12.61595	16.09487
2.101046	42.82417	12.60666	14.73661
2.104179	41.29819	12.59733	13.5316
2.107311	39.94471	12.58806	12.46507
2.113575	37.67965	12.57004	10.68646
2.118132	36.33889	12.55752	9.638583
2.122688	35.206	12.54558	8.757085
2.12696	34.29875	12.53492	8.054518
2.131231	33.5154	12.52477	7.450957
2.139774	32.23912	12.5059	6.475679
2.148317	31.25105	12.48872	5.730228
2.15686	30.46783	12.47298	5.147924
2.165403	29.83387	12.45845	4.684358
2.173946	29.31122	12.44493	4.309263
2.182489	28.87319	12.43227	4.001388
2.191032	28.5005	12.42032	3.745388
2.208118	27.89787	12.39817	3.346734
2.225204	27.42778	12.37784	3.05342
2.24229	27.04736	12.35889	2.831624
2.259375	26.73055	12.34105	2.660908
2.284435	26.3454	12.3164	2.475328
2.309494	26.0213	12.29307	2.340884
2.334554	25.73614	12.27069	2.241043
2.359613	25.47805	12.24905	2.167596
2.409732	25.00871	12.20732	2.078565
2.45985	24.56243	12.16673	2.048164
2.516016	24.04899	12.12147	2.077225
2.544099	23.77815	12.09851	2.120526
2.572182	23.49842	12.07501	2.188497
2.600265	23.21984	12.05066	2.288092
2.628348	22.96978	12.02505	2.428273
2.656431	22.81195	11.99773	2.619525
2.684513	22.88392	11.96822	2.871265
2.696884	23.04616	11.9545	3.000549
2.709254	23.32104	11.94043	3.137607
2.721624	23.73005	11.92617	3.277567
2.733994	24.28846	11.91194	3.413741
2.746365	25.00056	11.898	3.538213
2.758735	25.8553	11.88466	3.642853
2.783475	27.86816	11.86075	3.767989
2.797613	29.08613	11.84902	3.78385
2.818819	30.81693	11.83377	3.745224
2.840025	32.29835	11.82024	3.66662
2.866938	33.79481	11.80336	3.575753
2.89385	35.024	11.78479	3.555246
2.91461	35.94033	11.7686	3.612983
2.935369	36.95447	11.75057	3.749261
2.956129	38.18725	11.73062	3.9813
2.976888	39.77857	11.70878	4.336608
2.987268	40.76152	11.6972	4.572991
2.997648	41.90405	11.68524	4.857724
3.008028	43.23818	11.67299	5.199947
3.018407	44.80165	11.66059	5.611002
3.028787	46.6389	11.64828	6.104878
3.039166	48.79914	11.63641	6.69795
3.049546	51.33503	11.62549	7.408912
3.059925	54.29442	11.61631	8.256835
3.0727	58.56357	11.60898	9.512597
3.082572	62.32594	11.60785	10.65091
3.092444	66.41959	11.6122	11.92505
3.112188	74.91767	11.64257	14.71864
3.12206	78.7608	11.67018	16.08579
3.131932	81.85193	11.70576	17.29083
3.141804	83.82621	11.74766	18.216
3.151675	84.40288	11.79309	18.75995
3.16045	83.63389	11.83357	18.87171
3.167032	82.27989	11.86231	18.7183
3.173613	80.32104	11.88849	18.37121
3.186775	74.96689	11.93001	17.18362
3.199938	68.48611	11.9542	15.54763
3.2131	61.81852	11.96111	13.7373
3.22841	54.75292	11.95146	11.71002
3.24372	48.95949	11.92903	9.965647
3.25903	44.53738	11.89966	8.574734
3.27434	41.32618	11.86739	7.519578
3.28965	39.08628	11.8345	6.747189
3.30496	37.59546	11.80202	6.201198
3.32027	36.68183	11.77029	5.835101
3.335579	36.22447	11.73924	5.614906
3.346713	36.1314	11.71697	5.532888
3.364807	36.35554	11.681	5.52417
3.3829	37.01504	11.64482	5.662299
3.400994	38.12625	11.60784	5.955494
3.419087	39.75906	11.5694	6.431033
3.437181	42.0425	11.52882	7.138729
3.446228	43.49007	11.50753	7.60382
3.455274	45.18856	11.48546	8.161747
3.464321	47.18615	11.46256	8.831908
3.473367	49.54341	11.43883	9.639155
3.482414	52.33866	11.41429	10.61614
3.49146	55.66995	11.38911	11.80473
3.499115	58.99869	11.36756	13.01561
3.50677	62.88927	11.34616	14.45702
3.514425	67.44439	11.32551	16.17686
3.52208	72.77525	11.3065	18.2294
3.529735	78.99207	11.2904	20.67235
3.53739	86.18745	11.27896	23.56079
3.545045	94.41131	11.27443	26.93724
3.552699	103.6367	11.27952	30.8173
3.560562	114.0112	11.29792	35.29921
3.568425	124.9844	11.33288	40.18808
3.58415	146.5552	11.4619	50.39096
3.592013	155.6773	11.55703	55.1118
3.599875	162.59	11.66971	59.10069
3.607738	166.5573	11.79493	62.00717
3.6156	167.0646	11.92566	63.55183
3.621388	165.1036	12.02073	63.72229
3.63007	158.588	12.15371	62.42089
3.638751	148.3686	12.26678	59.40848
3.647432	135.4576	12.3534	55.03504
3.656113	121.059	12.41078	49.76586
3.666818	102.9794	12.44283	42.75567
3.677523	86.14846	12.43917	35.90581
3.682876	78.55297	12.42713	32.71617
3.688228	71.60395	12.41006	29.74179
3.69358	65.32511	12.38921	27.0046
3.698932	59.71144	12.3657	24.51352
3.704024	54.96298	12.34173	22.37028
3.709116	50.7551	12.31689	20.4398
3.714208	47.04348	12.29171	18.70932
3.719299	43.78085	12.26664	17.16371
3.724391	40.91754	12.24196	15.78565
3.729483	38.40751	12.2179	14.55859
3.734575	36.20713	12.19462	13.46617
3.739666	34.27698	12.17221	12.49326
3.744758	32.58074	12.15071	11.62545
3.74985	31.08741	12.13014	10.85031
3.754942	29.76957	12.11048	10.15662
3.760033	28.60367	12.09172	9.534601
3.770217	26.64729	12.05675	8.471531
3.7804	25.08652	12.02489	7.604728
3.78946	23.95053	11.99886	6.963553
3.798519	22.99809	11.97477	6.420623
3.807579	22.18901	11.95238	5.957613
3.816638	21.4925	11.93148	5.560103
3.834757	20.34653	11.8934	4.916476
3.852875	19.42984	11.85919	4.418592
3.870994	18.67532	11.82783	4.0181
3.889113	18.05796	11.79861	3.683411
3.907232	17.57262	11.77114	3.39554
3.92535	17.21463	11.74522	3.14464
3.94442	16.95937	11.71952	2.915683
3.963489	16.80165	11.69537	2.720075
3.982558	16.71177	11.67261	2.554992
4.001627	16.6653	11.65107	2.416994
4.039766	16.64113	11.611	2.207727
4.077904	16.65769	11.57391	2.065784
4.116043	16.69007	11.53871	1.968632
4.154181	16.73114	11.50473	1.904098
4.192319	16.7798	11.47153	1.866789
4.230457	16.83666	11.43871	1.853036
4.276299	16.91854	11.39925	1.865472
4.322141	17.02046	11.35919	1.910284
4.367983	17.15017	11.31789	1.991249
4.413825	17.3197	11.27462	2.116734
4.459667	17.55376	11.22813	2.307765
4.482588	17.70567	11.20323	2.437052
4.505509	17.88932	11.1769	2.596349
4.52843	18.11415	11.14882	2.794114
4.551351	18.39322	11.11858	3.042152
4.574272	18.74575	11.08564	3.357945
4.597193	19.202	11.04919	3.769091
4.613323	19.61027	11.02086	4.13846
4.629453	20.11801	10.98972	4.599061
4.645583	20.76125	10.95511	5.18386
4.661712	21.59463	10.91613	5.942888
4.669777	22.10821	10.89462	6.411149
4.677842	22.7062	10.87152	6.956725
4.685907	23.40965	10.84658	7.598841
4.693971	24.24691	10.81952	8.363432
4.702036	25.2575	10.79	9.286604
4.710101	26.49652	10.75764	10.41867
4.718166	28.04239	10.72201	11.83119
4.72623	30.00671	10.68269	13.62594
4.733871	32.39722	10.6417	15.80966
4.737691	33.84211	10.61981	17.12928
4.741511	35.4904	10.597	18.63439
4.745331	37.37466	10.57332	20.35464
4.749151	39.53157	10.54886	22.32335
4.752971	42.00174	10.52377	24.57747
4.756791	44.8294	10.49826	27.15713
4.760612	48.06248	10.47259	30.10589
4.764432	51.74806	10.44715	33.46642
4.768252	55.9358	10.4224	37.28374
4.772072	60.67255	10.39891	41.60026
4.775892	66.00057	10.37737	46.45415
4.779712	71.95441	10.35856	51.87651
4.783532	78.55745	10.34338	57.88825
4.787352	85.81819	10.33281	64.49666
4.792022	95.57148	10.32769	73.37039
4.796691	106.2246	10.333	83.05866
4.806029	129.6878	10.38249	104.3814
4.824705	178.0146	10.67155	148.2165
4.830954	191.5031	10.82499	160.4166
4.837203	202.1138	11.00041	169.9866
4.843452	209.0808	11.19035	176.232
4.8497	211.8818	11.38569	178.6818
4.854447	211.085	11.53169	177.8807
4.859194	207.7972	11.67092	174.8141
4.863941	202.1698	11.79953	169.6218
4.868688	194.4533	11.91426	162.533
4.877404	175.9819	12.08112	145.6177
4.886119	154.0399	12.18579	125.5683
4.90355	109.2851	12.22419	84.74722
4.909579	95.60607	12.19725	72.28375
4.915607	83.41321	12.1572	61.17839
4.921635	72.81493	12.10843	51.52789
4.927663	63.79918	12.05474	43.31961
4.933691	56.26551	11.99918	36.46072
4.939719	50.05873	11.94403	30.80891
4.945747	44.99796	11.89083	26.19879
4.951775	40.89883	11.84055	22.46203
4.957804	37.58788	11.79366	19.44047
4.963832	34.91327	11.75033	16.99574
4.96986	32.74491	11.71046	15.00941
4.975888	30.9768	11.67386	13.38502
4.981916	29.52431	11.64025	12.04559
4.987944	28.32108	11.60931	10.93079
4.993972	27.31568	11.58076	9.993886
5	26.46851	11.55432	9.198892
5.00996	25.33728	11.51461	8.125271
5.019919	24.45866	11.47905	7.276125
5.029879	23.76682	11.44689	6.591592
5.039838	23.21724	11.41754	6.031178
5.049798	22.77865	11.39052	5.566327
5.059757	22.42885	11.36548	5.176714
5.069716	22.15151	11.34213	4.847283
5.079675	21.93449	11.32021	4.566776
5.099594	21.64692	11.27996	4.119967
5.119513	21.5153	11.24355	3.787459
5.139432	21.50854	11.21015	3.538059
5.15935	21.60665	11.17913	3.350741
5.185863	21.87739	11.14077	3.172797
5.212375	22.29128	11.10509	3.055517
5.238888	22.83884	11.07166	2.984398
5.2654	23.51306	11.04027	2.94961
5.300744	24.59049	11.0015	2.946583
5.336088	25.83084	10.9664	2.979151
5.406775	28.47072	10.90605	3.092563
5.442119	29.63689	10.8803	3.148408
5.477463	30.54257	10.85682	3.192845
5.512807	31.1162	10.83412	3.223483
5.54815	31.35059	10.81054	3.244178
5.606038	31.16044	10.76629	3.281915
5.663925	30.63008	10.7122	3.363664
5.721813	30.16957	10.64771	3.52628
5.750757	30.06518	10.61085	3.65396
5.7797	30.08661	10.57075	3.819974
5.815311	30.32905	10.51675	4.0864
5.850922	30.86579	10.45722	4.436337
5.886533	31.78529	10.39135	4.895265
5.922144	33.23214	10.31795	5.50509
5.93995	34.21485	10.27806	5.884244
5.957755	35.41391	10.23589	6.325224
5.975561	36.87225	10.19134	6.840172
5.993366	38.64222	10.1444	7.443949
6.011172	40.78666	10.09515	8.154752
6.028977	43.37677	10.04389	8.994107
6.046783	46.48774	9.99118	9.986935
6.064588	50.18405	9.937958	11.15961
6.082448	54.51043	9.885382	12.54149
6.100307	59.41899	9.835177	14.14747
6.118167	64.77571	9.788654	15.98584
6.136026	70.34113	9.746126	18.05705
6.153886	75.81217	9.705972	20.36992
6.171745	80.92212	9.663953	22.97399
6.189604	85.60336	9.613065	26.01447
6.207463	90.17926	9.544235	29.81353
6.221751	94.36159	9.469776	33.80968
6.228895	96.89812	9.424594	36.30322
6.236038	99.92353	9.373634	39.25372
6.243182	103.6289	9.316786	42.7913
6.250326	108.2498	9.2543	47.08027
6.25747	114.0761	9.186921	52.32811
6.264613	121.4577	9.116111	58.79083
6.272186	131.4478	9.040001	67.31697
6.279759	144.2271	8.967221	77.99319
6.287332	160.4255	8.904246	91.30542
6.294904	180.6847	8.859907	107.7565
6.302477	205.5969	8.845505	127.8195
6.310049	235.5809	8.874617	151.8414
6.317622	270.7802	8.962373	179.9631
6.325194	310.8924	9.124094	211.9846
6.335482	371.6552	9.486283	260.5558
6.345769	435.8674	10.03086	312.1069
6.355665	495.3521	10.72429	360.2449
6.36556	546.112	11.55364	401.906
6.375455	581.8115	12.46196	432.0923
6.38535	597.4955	13.37257	446.8232
6.3888	597.721	13.67522	447.8785
6.393975	592.8738	14.10332	445.4011
6.39915	581.96	14.4913	438.1513
6.4095	543.6913	15.11453	410.6169
6.419916	487.8532	15.50462	368.992
6.430332	421.9341	15.65324	319.0208
6.440748	353.4306	15.59091	266.5452
6.451163	288.5807	15.36989	216.4876
6.459371	242.8342	15.12273	180.9761
6.467579	203.0155	14.84081	149.9302
6.471683	185.4457	14.69401	136.1883
6.475787	169.4199	14.54647	123.6292
6.479891	154.889	14.40007	112.2194
6.483994	141.7849	14.25639	101.9103
6.488098	130.0143	14.11658	92.63291
6.492202	119.4837	13.98156	84.31743
6.496306	110.0903	13.85197	76.88649
6.50041	101.7302	13.72821	70.26106
6.504514	94.30098	13.61048	64.36301
6.508618	87.7045	13.49886	59.11701
6.516825	76.64824	13.29353	50.30263
6.522619	70.27036	13.16223	45.20397
6.528413	64.8503	13.04137	40.86183
6.534207	60.22426	12.93006	37.14843
6.54	56.25618	12.82744	33.95731
6.548691	51.2945	12.68788	29.95886
6.557382	47.26525	12.56324	26.7045
6.566073	43.94991	12.45123	24.02143
6.574763	41.18863	12.34992	21.78272
6.583454	38.86276	12.25766	19.89387
6.592144	36.88507	12.17316	18.28513
6.600835	35.18897	12.09528	16.90313
6.609525	33.72439	12.02316	15.7076
6.626907	31.34128	11.89319	13.75615
6.644288	29.5132	11.77855	12.25069
6.661669	28.09772	11.67581	11.07525
6.67905	27.00069	11.5824	10.15256
6.6945	26.24096	11.50559	9.501446
6.717675	25.41351	11.39883	8.765513
6.74085	24.90387	11.29953	8.268371
6.764025	24.67762	11.20515	7.97628
6.7872	24.72877	11.11349	7.876299
6.806311	24.99636	11.03847	7.943682
6.825422	25.50184	10.96269	8.164221
6.844533	26.30018	10.88485	8.569316
6.863644	27.4799	10.80345	9.211397
6.882755	29.18654	10.71665	10.17787
6.892311	30.30943	10.67053	10.82587
6.901866	31.66996	10.62219	11.61803
6.911422	33.33111	10.57129	12.59119
6.920977	35.37747	10.51751	13.79414
6.930533	37.92418	10.4606	15.29251
6.940088	41.12388	10.40052	17.17223
6.945694	43.38336	10.36389	18.49623
6.951299	45.98372	10.32641	20.016
6.956905	48.98082	10.2883	21.76229
6.96251	52.43429	10.24992	23.76771
6.968116	56.41075	10.21177	26.06855
6.973721	60.97693	10.1745	28.70085
6.979327	66.20253	10.13896	31.70208
6.984932	72.1497	10.10621	35.10519
6.990538	78.87556	10.07752	38.94006
6.996143	86.41759	10.05439	43.22539
7.007354	103.9984	10.03158	53.16453
7.018565	124.6478	10.05242	64.76602
7.029775	147.4623	10.13106	77.5068
7.039994	168.7724	10.26173	89.33541
7.050971	190.2022	10.4669	101.1452
7.061947	207.7757	10.73166	110.7251
7.072924	219.2645	11.03801	116.8484
7.0839	223.0963	11.35946	118.6637
7.091775	220.788	11.58264	117.1392
7.09965	214.4239	11.78751	113.3601
7.107525	204.477	11.9652	107.6001
7.1154	191.649	12.10935	100.2582
7.127957	167.3385	12.26249	86.46366
7.140513	141.3523	12.32392	71.81575
7.153069	116.6202	12.30917	57.93993
7.159347	105.3603	12.28022	51.64102
7.165625	95.03447	12.24083	45.87455
7.171455	86.34064	12.19736	41.02704
7.177285	78.52127	12.14931	36.67333
7.183115	71.55603	12.09841	32.80049
7.188944	65.40206	12.04612	29.38326
7.194774	59.99757	11.99356	26.38604
7.200604	55.27483	11.94164	23.77016
7.206434	51.16128	11.891	21.49444
7.212263	47.58543	11.84209	19.51848
7.218093	44.47742	11.79518	17.80296
7.223923	41.7746	11.7504	16.31268
7.229753	39.42002	11.70782	15.01574
7.235582	37.36379	11.66741	13.88422
7.247241	33.97661	11.59279	12.02272
7.2589	31.335	11.52567	10.57323
7.27325	28.81814	11.45188	9.194178
7.2876	26.87947	11.38621	8.133257
7.30195	25.35373	11.32716	7.299038
7.3163	24.13118	11.27355	6.630927
